order_id,order_line_id,order_date,created_at,updated_at,order_status,sales_channel,order_type,brand,manufacturer_id,ptype_group_id,vendor_id,vendor,quantity,gross_revenue,discount_amount,net_revenue,cost,currency,domain,is_promo,is_test_order
ORD-106010,LINE-106010,2024-05-30,2024-05-30 00:54:00,2024-05-30 01:01:00,RETURNED,MOBILE,OFFLINE,Nike,20,1,9,Vendor_9,3,528,26.4,501.6,392.78,EUR,EU,False,False
ORD-106011,LINE-106011,2024-06-28,2024-06-28 01:44:00,2024-06-28 02:41:00,COMPLETED,MARKETPLACE,OFFLINE,Adidas,21,1,16,Vendor_16,3,1095,0.0,1095.0,739.71,USD,US,False,False
ORD-106012,LINE-106012,2024-03-18,2024-03-18 01:39:00,2024-03-18 02:39:00,CANCELLED,STORE,ONLINE,Nike,20,2,40,Vendor_40,1,1239,123.9,1115.1,696.47,USD,US,False,False
ORD-106013,LINE-106013,2024-06-18,2024-06-18 01:00:00,2024-06-18 01:50:00,RETURNED,MARKETPLACE,ONLINE,Nike,20,2,32,Vendor_32,4,988,98.8,889.2,662.05,CAD,CA,False,False
ORD-106014,LINE-106014,2024-01-09,2024-01-09 01:10:00,2024-01-09 02:06:00,CANCELLED,STORE,OFFLINE,Adidas,21,2,12,Vendor_12,4,4296,429.6,3866.4,2530.9,EUR,EU,False,False
ORD-106015,LINE-106015,2024-04-07,2024-04-07 01:59:00,2024-04-07 02:53:00,RETURNED,MARKETPLACE,OFFLINE,Adidas,21,2,41,Vendor_41,1,163,16.3,146.7,116.01,EUR,EU,True,False
ORD-106016,LINE-106016,2024-06-14,2024-06-14 00:30:00,2024-06-14 01:10:00,RETURNED,MARKETPLACE,ONLINE,Samsung,11,2,49,Vendor_49,1,840,42.0,798.0,562.04,USD,US,True,True
ORD-106017,LINE-106017,2024-02-22,2024-02-22 01:01:00,2024-02-22 01:55:00,RETURNED,WEB,OFFLINE,Samsung,11,2,49,Vendor_49,2,1792,179.2,1612.8,996.7,EUR,EU,False,False
ORD-106018,LINE-106018,2024-01-28,2024-01-28 00:44:00,2024-01-28 01:02:00,COMPLETED,MARKETPLACE,ONLINE,Nike,20,1,12,Vendor_12,3,399,0.0,399.0,281.19,CAD,CA,False,False
ORD-106019,LINE-106019,2024-04-06,2024-04-06 01:03:00,2024-04-06 01:08:00,RETURNED,STORE,OFFLINE,Samsung,11,1,44,Vendor_44,4,2988,298.8,2689.2,1645.17,CAD,CA,False,False
ORD-106020,LINE-106020,2024-04-12,2024-04-12 00:11:00,2024-04-12 00:11:00,CANCELLED,STORE,OFFLINE,Samsung,11,1,9,Vendor_9,3,3735,0.0,3735.0,2633.45,CAD,CA,False,False
ORD-106021,LINE-106021,2024-03-21,2024-03-21 00:43:00,2024-03-21 01:00:00,CANCELLED,STORE,ONLINE,Apple,10,1,15,Vendor_15,3,1050,105.0,945.0,621.1,CAD,CA,True,True
ORD-106022,LINE-106022,2024-06-14,2024-06-14 00:40:00,2024-06-14 01:37:00,COMPLETED,STORE,OFFLINE,Apple,10,1,11,Vendor_11,2,1134,113.4,1020.6,708.52,USD,US,True,False
ORD-106023,LINE-106023,2024-01-19,2024-01-19 00:08:00,2024-01-19 00:14:00,RETURNED,STORE,ONLINE,Nike,20,2,28,Vendor_28,3,1914,0.0,1914.0,1250.96,EUR,EU,False,True
ORD-106024,LINE-106024,2024-02-23,2024-02-23 01:17:00,2024-02-23 01:41:00,RETURNED,STORE,OFFLINE,Nike,20,1,45,Vendor_45,1,496,24.8,471.2,302.21,CAD,CA,False,True
ORD-106025,LINE-106025,2024-06-26,2024-06-26 01:16:00,2024-06-26 01:51:00,COMPLETED,WEB,OFFLINE,Nike,20,1,7,Vendor_7,4,3888,194.4,3693.6,2821.28,USD,US,True,False
ORD-106026,LINE-106026,2024-06-06,2024-06-06 01:18:00,2024-06-06 01:43:00,CANCELLED,MARKETPLACE,OFFLINE,Adidas,21,1,31,Vendor_31,3,465,46.5,418.5,257.3,EUR,EU,False,False
ORD-106027,LINE-106027,2024-02-29,2024-02-29 01:05:00,2024-02-29 01:15:00,CANCELLED,MOBILE,ONLINE,Samsung,11,1,37,Vendor_37,3,3096,0.0,3096.0,2395.09,EUR,EU,False,True
ORD-106028,LINE-106028,2024-02-16,2024-02-16 00:48:00,2024-02-16 01:03:00,RETURNED,STORE,OFFLINE,Adidas,21,2,46,Vendor_46,3,1167,116.7,1050.3,654.98,CAD,CA,False,False
ORD-106029,LINE-106029,2024-06-05,2024-06-05 00:37:00,2024-06-05 01:32:00,RETURNED,MOBILE,ONLINE,Samsung,11,2,48,Vendor_48,1,233,0.0,233.0,148.93,CAD,CA,False,True
ORD-106030,LINE-106030,2024-03-24,2024-03-24 00:53:00,2024-03-24 00:54:00,RETURNED,WEB,ONLINE,Samsung,11,1,6,Vendor_6,2,384,0.0,384.0,295.91,EUR,EU,False,False
ORD-106031,LINE-106031,2024-04-29,2024-04-29 01:13:00,2024-04-29 02:08:00,CANCELLED,MOBILE,ONLINE,Samsung,11,2,37,Vendor_37,1,880,88.0,792.0,536.92,USD,US,False,False
ORD-106032,LINE-106032,2024-05-13,2024-05-13 00:28:00,2024-05-13 00:38:00,CANCELLED,STORE,ONLINE,Adidas,21,2,44,Vendor_44,3,1362,0.0,1362.0,968.27,CAD,CA,True,False
ORD-106033,LINE-106033,2024-01-20,2024-01-20 01:04:00,2024-01-20 01:51:00,RETURNED,MOBILE,ONLINE,Samsung,11,1,44,Vendor_44,3,3774,188.7,3585.3,2498.48,CAD,CA,False,False
ORD-106034,LINE-106034,2024-04-05,2024-04-05 00:20:00,2024-04-05 00:50:00,RETURNED,MARKETPLACE,OFFLINE,Adidas,21,1,30,Vendor_30,4,4816,481.6,4334.4,3321.88,EUR,EU,False,True
ORD-106035,LINE-106035,2024-05-13,2024-05-13 01:35:00,2024-05-13 02:13:00,RETURNED,MOBILE,OFFLINE,Nike,20,1,17,Vendor_17,4,1864,93.2,1770.8,1244.26,USD,US,True,False
ORD-106036,LINE-106036,2024-03-12,2024-03-12 00:55:00,2024-03-12 01:35:00,RETURNED,STORE,ONLINE,Nike,20,1,33,Vendor_33,4,5404,270.2,5133.8,4003.65,CAD,CA,False,True
ORD-106037,LINE-106037,2024-05-05,2024-05-05 00:04:00,2024-05-05 00:10:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,2,50,Vendor_50,3,2088,104.4,1983.6,1459.9,USD,US,True,False
ORD-106038,LINE-106038,2024-05-22,2024-05-22 00:03:00,2024-05-22 00:08:00,RETURNED,WEB,ONLINE,Adidas,21,1,28,Vendor_28,3,609,60.9,548.1,370.19,CAD,CA,True,False
ORD-106039,LINE-106039,2024-05-11,2024-05-11 00:36:00,2024-05-11 01:04:00,RETURNED,MOBILE,ONLINE,Nike,20,1,8,Vendor_8,1,586,58.6,527.4,392.8,USD,US,False,False
ORD-106040,LINE-106040,2024-06-26,2024-06-26 00:53:00,2024-06-26 00:55:00,CANCELLED,STORE,OFFLINE,Samsung,11,2,9,Vendor_9,3,1557,155.7,1401.3,987.4,USD,US,False,False
ORD-106041,LINE-106041,2024-02-08,2024-02-08 00:57:00,2024-02-08 01:42:00,CANCELLED,MARKETPLACE,ONLINE,Adidas,21,1,35,Vendor_35,4,5028,502.8,4525.2,2883.0,CAD,CA,False,False
ORD-106042,LINE-106042,2024-06-20,2024-06-20 01:15:00,2024-06-20 01:52:00,CANCELLED,WEB,OFFLINE,Nike,20,2,9,Vendor_9,1,910,0.0,910.0,605.99,CAD,CA,True,True
ORD-106043,LINE-106043,2024-04-04,2024-04-04 00:42:00,2024-04-04 00:42:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,2,19,Vendor_19,3,2340,0.0,2340.0,1672.71,CAD,CA,True,True
ORD-106044,LINE-106044,2024-05-07,2024-05-07 01:31:00,2024-05-07 02:20:00,RETURNED,MARKETPLACE,ONLINE,Adidas,21,1,10,Vendor_10,3,1980,198.0,1782.0,1348.57,EUR,EU,True,True
ORD-106045,LINE-106045,2024-04-03,2024-04-03 01:14:00,2024-04-03 02:04:00,RETURNED,WEB,ONLINE,Samsung,11,2,19,Vendor_19,4,3892,389.2,3502.8,2390.41,CAD,CA,False,False
ORD-106046,LINE-106046,2024-04-04,2024-04-04 01:24:00,2024-04-04 02:06:00,CANCELLED,WEB,OFFLINE,Apple,10,2,47,Vendor_47,2,2426,121.3,2304.7,1485.54,USD,US,True,True
ORD-106047,LINE-106047,2024-02-24,2024-02-24 01:02:00,2024-02-24 01:04:00,COMPLETED,WEB,OFFLINE,Adidas,21,1,25,Vendor_25,1,1278,0.0,1278.0,1010.76,CAD,CA,False,True
ORD-106048,LINE-106048,2024-04-02,2024-04-02 01:32:00,2024-04-02 02:04:00,COMPLETED,MOBILE,ONLINE,Apple,10,1,7,Vendor_7,2,1518,75.9,1442.1,1089.6,USD,US,False,False
ORD-106049,LINE-106049,2024-06-15,2024-06-15 00:13:00,2024-06-15 00:33:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,2,41,Vendor_41,1,563,28.15,534.85,395.87,USD,US,True,False
ORD-106050,LINE-106050,2024-04-07,2024-04-07 01:18:00,2024-04-07 01:29:00,COMPLETED,WEB,ONLINE,Apple,10,2,49,Vendor_49,2,2054,205.4,1848.6,1180.41,EUR,EU,False,True
ORD-106051,LINE-106051,2024-06-04,2024-06-04 01:16:00,2024-06-04 01:32:00,RETURNED,STORE,ONLINE,Nike,20,1,17,Vendor_17,3,1008,0.0,1008.0,606.3,EUR,EU,False,True
ORD-106052,LINE-106052,2024-04-23,2024-04-23 01:24:00,2024-04-23 01:46:00,COMPLETED,WEB,OFFLINE,Samsung,11,2,48,Vendor_48,4,4372,0.0,4372.0,3489.92,CAD,CA,True,False
ORD-106053,LINE-106053,2024-04-25,2024-04-25 00:07:00,2024-04-25 00:38:00,CANCELLED,WEB,OFFLINE,Samsung,11,2,33,Vendor_33,1,834,83.4,750.6,452.85,CAD,CA,False,True
ORD-106054,LINE-106054,2024-03-01,2024-03-01 00:03:00,2024-03-01 00:16:00,CANCELLED,WEB,OFFLINE,Apple,10,2,26,Vendor_26,3,1599,0.0,1599.0,961.07,USD,US,True,True
ORD-106055,LINE-106055,2024-02-03,2024-02-03 01:04:00,2024-02-03 01:56:00,RETURNED,MOBILE,ONLINE,Apple,10,2,42,Vendor_42,2,2612,0.0,2612.0,1983.25,CAD,CA,False,True
ORD-106056,LINE-106056,2024-01-26,2024-01-26 00:26:00,2024-01-26 01:04:00,COMPLETED,MOBILE,OFFLINE,Nike,20,1,6,Vendor_6,4,968,0.0,968.0,758.69,CAD,CA,False,False
ORD-106057,LINE-106057,2024-04-18,2024-04-18 00:44:00,2024-04-18 01:08:00,RETURNED,MARKETPLACE,OFFLINE,Adidas,21,2,13,Vendor_13,3,897,0.0,897.0,637.59,EUR,EU,True,False
ORD-106058,LINE-106058,2024-06-03,2024-06-03 00:13:00,2024-06-03 01:01:00,COMPLETED,MARKETPLACE,ONLINE,Apple,10,2,1,Vendor_1,1,1198,119.8,1078.2,821.5,EUR,EU,True,True
ORD-106059,LINE-106059,2024-04-09,2024-04-09 00:35:00,2024-04-09 01:35:00,COMPLETED,WEB,OFFLINE,Samsung,11,2,27,Vendor_27,1,230,0.0,230.0,161.38,EUR,EU,False,True
ORD-106060,LINE-106060,2024-01-09,2024-01-09 00:19:00,2024-01-09 00:56:00,CANCELLED,STORE,OFFLINE,Adidas,21,1,37,Vendor_37,4,2148,214.8,1933.2,1238.38,USD,US,True,True
ORD-106061,LINE-106061,2024-03-26,2024-03-26 01:26:00,2024-03-26 02:22:00,COMPLETED,STORE,OFFLINE,Apple,10,2,19,Vendor_19,3,2736,136.8,2599.2,1935.84,EUR,EU,False,False
ORD-106062,LINE-106062,2024-02-07,2024-02-07 01:34:00,2024-02-07 01:43:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,1,19,Vendor_19,4,5260,263.0,4997.0,3042.78,USD,US,True,True
ORD-106063,LINE-106063,2024-01-17,2024-01-17 00:42:00,2024-01-17 00:43:00,COMPLETED,MARKETPLACE,ONLINE,Nike,20,2,36,Vendor_36,3,3687,184.35,3502.65,2609.97,USD,US,True,False
ORD-106064,LINE-106064,2024-01-30,2024-01-30 01:48:00,2024-01-30 01:55:00,RETURNED,WEB,OFFLINE,Apple,10,1,13,Vendor_13,3,243,0.0,243.0,192.94,USD,US,False,False
ORD-106065,LINE-106065,2024-04-13,2024-04-13 00:54:00,2024-04-13 01:01:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,1,5,Vendor_5,1,615,61.5,553.5,376.72,USD,US,True,False
ORD-106066,LINE-106066,2024-01-16,2024-01-16 00:06:00,2024-01-16 00:55:00,RETURNED,MOBILE,ONLINE,Samsung,11,2,19,Vendor_19,2,564,56.4,507.6,317.44,USD,US,False,False
ORD-106067,LINE-106067,2024-03-09,2024-03-09 00:55:00,2024-03-09 01:55:00,CANCELLED,MOBILE,ONLINE,Adidas,21,1,26,Vendor_26,4,4392,439.2,3952.8,3095.19,CAD,CA,False,False
ORD-106068,LINE-106068,2024-02-26,2024-02-26 00:32:00,2024-02-26 00:32:00,RETURNED,WEB,OFFLINE,Apple,10,1,40,Vendor_40,4,5064,253.2,4810.8,2990.0,USD,US,False,True
ORD-106069,LINE-106069,2024-04-18,2024-04-18 01:41:00,2024-04-18 02:09:00,RETURNED,WEB,ONLINE,Adidas,21,1,31,Vendor_31,4,4340,434.0,3906.0,2354.98,EUR,EU,False,False
ORD-106070,LINE-106070,2024-06-03,2024-06-03 01:56:00,2024-06-03 02:44:00,COMPLETED,MOBILE,ONLINE,Adidas,21,1,22,Vendor_22,2,2270,113.5,2156.5,1612.13,CAD,CA,True,False
ORD-106071,LINE-106071,2024-04-23,2024-04-23 00:12:00,2024-04-23 01:08:00,COMPLETED,WEB,ONLINE,Apple,10,1,29,Vendor_29,1,866,86.6,779.4,520.11,EUR,EU,False,True
ORD-106072,LINE-106072,2024-02-20,2024-02-20 00:12:00,2024-02-20 00:41:00,COMPLETED,STORE,OFFLINE,Nike,20,1,23,Vendor_23,1,266,26.6,239.4,155.92,USD,US,True,True
ORD-106073,LINE-106073,2024-06-26,2024-06-26 00:18:00,2024-06-26 00:39:00,RETURNED,MARKETPLACE,ONLINE,Nike,20,2,5,Vendor_5,4,3644,0.0,3644.0,2757.46,EUR,EU,False,False
ORD-106074,LINE-106074,2024-03-22,2024-03-22 01:30:00,2024-03-22 01:49:00,COMPLETED,STORE,ONLINE,Nike,20,2,36,Vendor_36,2,846,0.0,846.0,573.82,USD,US,False,False
ORD-106075,LINE-106075,2024-01-23,2024-01-23 00:07:00,2024-01-23 01:00:00,RETURNED,STORE,OFFLINE,Samsung,11,1,40,Vendor_40,2,2414,241.4,2172.6,1305.86,USD,US,False,True
ORD-106076,LINE-106076,2024-02-22,2024-02-22 01:14:00,2024-02-22 01:48:00,COMPLETED,STORE,ONLINE,Adidas,21,1,33,Vendor_33,3,3036,151.8,2884.2,2156.05,EUR,EU,True,False
ORD-106077,LINE-106077,2024-02-21,2024-02-21 00:49:00,2024-02-21 00:51:00,CANCELLED,MARKETPLACE,OFFLINE,Apple,10,1,47,Vendor_47,4,3132,156.6,2975.4,2094.72,USD,US,False,False
ORD-106078,LINE-106078,2024-02-23,2024-02-23 01:00:00,2024-02-23 01:39:00,COMPLETED,STORE,ONLINE,Samsung,11,2,16,Vendor_16,4,3672,0.0,3672.0,2901.65,USD,US,True,True
ORD-106079,LINE-106079,2024-04-14,2024-04-14 01:31:00,2024-04-14 01:35:00,RETURNED,MOBILE,OFFLINE,Adidas,21,2,47,Vendor_47,3,4080,0.0,4080.0,3107.37,USD,US,True,True
ORD-106080,LINE-106080,2024-06-10,2024-06-10 00:22:00,2024-06-10 00:29:00,CANCELLED,STORE,ONLINE,Nike,20,2,50,Vendor_50,2,382,0.0,382.0,287.38,CAD,CA,False,False
ORD-106081,LINE-106081,2024-01-15,2024-01-15 00:17:00,2024-01-15 01:15:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,2,29,Vendor_29,1,1146,114.6,1031.4,666.27,USD,US,True,False
ORD-106082,LINE-106082,2024-05-21,2024-05-21 01:49:00,2024-05-21 02:42:00,COMPLETED,STORE,ONLINE,Apple,10,2,35,Vendor_35,4,3160,316.0,2844.0,1920.9,CAD,CA,True,False
ORD-106083,LINE-106083,2024-03-10,2024-03-10 00:13:00,2024-03-10 00:24:00,COMPLETED,WEB,OFFLINE,Samsung,11,1,39,Vendor_39,3,1749,87.45,1661.55,1081.06,EUR,EU,False,True
ORD-106084,LINE-106084,2024-06-22,2024-06-22 01:45:00,2024-06-22 02:20:00,RETURNED,WEB,ONLINE,Adidas,21,2,23,Vendor_23,3,1146,0.0,1146.0,855.39,USD,US,False,False
ORD-106085,LINE-106085,2024-06-07,2024-06-07 01:55:00,2024-06-07 02:51:00,RETURNED,STORE,ONLINE,Adidas,21,2,18,Vendor_18,4,4488,448.8,4039.2,2909.68,USD,US,True,False
ORD-106086,LINE-106086,2024-05-15,2024-05-15 00:33:00,2024-05-15 01:19:00,RETURNED,MARKETPLACE,ONLINE,Adidas,21,1,39,Vendor_39,1,600,30.0,570.0,377.49,CAD,CA,False,False
ORD-106087,LINE-106087,2024-06-29,2024-06-29 00:38:00,2024-06-29 01:14:00,CANCELLED,WEB,OFFLINE,Adidas,21,2,12,Vendor_12,4,5308,530.8,4777.2,3658.39,EUR,EU,False,False
ORD-106088,LINE-106088,2024-04-10,2024-04-10 00:55:00,2024-04-10 01:40:00,RETURNED,MARKETPLACE,OFFLINE,Samsung,11,1,6,Vendor_6,4,700,0.0,700.0,475.61,CAD,CA,True,False
ORD-106089,LINE-106089,2024-01-07,2024-01-07 00:55:00,2024-01-07 01:40:00,RETURNED,MARKETPLACE,OFFLINE,Samsung,11,2,18,Vendor_18,2,2338,116.9,2221.1,1773.41,EUR,EU,True,True
ORD-106090,LINE-106090,2024-05-03,2024-05-03 01:38:00,2024-05-03 02:12:00,COMPLETED,STORE,ONLINE,Apple,10,1,8,Vendor_8,4,500,50.0,450.0,270.04,CAD,CA,True,True
ORD-106091,LINE-106091,2024-05-02,2024-05-02 01:56:00,2024-05-02 02:10:00,COMPLETED,STORE,ONLINE,Samsung,11,2,14,Vendor_14,2,2260,0.0,2260.0,1652.21,USD,US,True,False
ORD-106092,LINE-106092,2024-03-20,2024-03-20 00:40:00,2024-03-20 01:01:00,COMPLETED,MOBILE,OFFLINE,Nike,20,2,49,Vendor_49,2,1990,199.0,1791.0,1103.99,USD,US,True,False
ORD-106093,LINE-106093,2024-05-25,2024-05-25 01:53:00,2024-05-25 02:02:00,COMPLETED,WEB,ONLINE,Apple,10,1,5,Vendor_5,4,996,0.0,996.0,718.71,EUR,EU,False,False
ORD-106094,LINE-106094,2024-01-13,2024-01-13 01:26:00,2024-01-13 01:32:00,RETURNED,MARKETPLACE,OFFLINE,Adidas,21,1,27,Vendor_27,4,4804,0.0,4804.0,3527.45,CAD,CA,False,False
ORD-106095,LINE-106095,2024-02-05,2024-02-05 00:45:00,2024-02-05 01:02:00,CANCELLED,MOBILE,ONLINE,Nike,20,1,44,Vendor_44,3,1662,83.1,1578.9,977.69,CAD,CA,True,True
ORD-106096,LINE-106096,2024-03-01,2024-03-01 01:00:00,2024-03-01 01:17:00,COMPLETED,MARKETPLACE,ONLINE,Samsung,11,2,47,Vendor_47,1,572,0.0,572.0,450.27,CAD,CA,True,False
ORD-106097,LINE-106097,2024-03-14,2024-03-14 00:11:00,2024-03-14 00:31:00,RETURNED,MOBILE,ONLINE,Adidas,21,1,10,Vendor_10,4,4928,492.8,4435.2,3288.4,CAD,CA,False,False
ORD-106098,LINE-106098,2024-05-30,2024-05-30 00:34:00,2024-05-30 00:34:00,COMPLETED,MOBILE,OFFLINE,Apple,10,2,5,Vendor_5,3,2901,0.0,2901.0,2013.46,USD,US,False,True
ORD-106099,LINE-106099,2024-06-14,2024-06-14 00:38:00,2024-06-14 00:56:00,RETURNED,MOBILE,ONLINE,Samsung,11,1,27,Vendor_27,3,1077,107.7,969.3,768.05,USD,US,True,False
ORD-106100,LINE-106100,2024-06-15,2024-06-15 01:49:00,2024-06-15 02:14:00,CANCELLED,STORE,OFFLINE,Nike,20,1,10,Vendor_10,3,1635,0.0,1635.0,1266.16,EUR,EU,True,False
ORD-106101,LINE-106101,2024-01-17,2024-01-17 01:45:00,2024-01-17 01:49:00,CANCELLED,WEB,OFFLINE,Nike,20,1,33,Vendor_33,3,2367,118.35,2248.65,1698.69,EUR,EU,True,True
ORD-106102,LINE-106102,2024-02-16,2024-02-16 01:04:00,2024-02-16 01:08:00,RETURNED,MARKETPLACE,ONLINE,Samsung,11,1,18,Vendor_18,4,504,50.4,453.6,288.2,USD,US,True,True
ORD-106103,LINE-106103,2024-01-01,2024-01-01 01:16:00,2024-01-01 01:49:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,2,9,Vendor_9,2,1410,0.0,1410.0,1097.63,EUR,EU,False,True
ORD-106104,LINE-106104,2024-06-19,2024-06-19 01:57:00,2024-06-19 02:07:00,RETURNED,WEB,OFFLINE,Samsung,11,1,48,Vendor_48,1,858,85.8,772.2,557.64,CAD,CA,True,True
ORD-106105,LINE-106105,2024-06-19,2024-06-19 01:37:00,2024-06-19 02:36:00,COMPLETED,STORE,ONLINE,Apple,10,1,21,Vendor_21,3,3231,0.0,3231.0,2406.64,CAD,CA,False,True
ORD-106106,LINE-106106,2024-04-14,2024-04-14 00:36:00,2024-04-14 00:57:00,CANCELLED,MOBILE,ONLINE,Nike,20,2,38,Vendor_38,3,252,25.2,226.8,153.08,CAD,CA,False,True
ORD-106107,LINE-106107,2024-01-01,2024-01-01 00:49:00,2024-01-01 00:56:00,RETURNED,MARKETPLACE,OFFLINE,Adidas,21,1,47,Vendor_47,3,3375,337.5,3037.5,2148.17,USD,US,False,False
ORD-106108,LINE-106108,2024-02-13,2024-02-13 00:31:00,2024-02-13 00:40:00,RETURNED,MOBILE,OFFLINE,Apple,10,1,24,Vendor_24,4,2524,126.2,2397.8,1464.38,CAD,CA,False,False
ORD-106109,LINE-106109,2024-01-23,2024-01-23 01:51:00,2024-01-23 02:00:00,CANCELLED,WEB,OFFLINE,Apple,10,1,25,Vendor_25,2,2280,228.0,2052.0,1511.07,CAD,CA,True,False
ORD-106110,LINE-106110,2024-03-19,2024-03-19 01:14:00,2024-03-19 01:46:00,COMPLETED,WEB,ONLINE,Nike,20,2,28,Vendor_28,2,2464,246.4,2217.6,1526.37,USD,US,False,False
ORD-106111,LINE-106111,2024-06-22,2024-06-22 00:57:00,2024-06-22 01:57:00,CANCELLED,WEB,ONLINE,Samsung,11,2,39,Vendor_39,2,1484,0.0,1484.0,917.01,EUR,EU,False,True
ORD-106112,LINE-106112,2024-03-15,2024-03-15 00:57:00,2024-03-15 01:27:00,CANCELLED,STORE,OFFLINE,Apple,10,1,32,Vendor_32,1,1022,102.2,919.8,691.16,USD,US,True,False
ORD-106113,LINE-106113,2024-01-24,2024-01-24 01:32:00,2024-01-24 02:25:00,RETURNED,STORE,ONLINE,Nike,20,2,43,Vendor_43,1,825,0.0,825.0,551.48,EUR,EU,True,True
ORD-106114,LINE-106114,2024-02-22,2024-02-22 01:52:00,2024-02-22 01:53:00,COMPLETED,MOBILE,ONLINE,Apple,10,1,10,Vendor_10,3,858,0.0,858.0,535.03,EUR,EU,False,True
ORD-106115,LINE-106115,2024-01-04,2024-01-04 00:02:00,2024-01-04 00:50:00,COMPLETED,STORE,ONLINE,Nike,20,2,13,Vendor_13,2,432,0.0,432.0,293.54,USD,US,False,False
ORD-106116,LINE-106116,2024-06-17,2024-06-17 01:02:00,2024-06-17 01:44:00,COMPLETED,WEB,OFFLINE,Apple,10,1,17,Vendor_17,1,462,46.2,415.8,306.91,CAD,CA,False,False
ORD-106117,LINE-106117,2024-04-17,2024-04-17 00:15:00,2024-04-17 00:28:00,CANCELLED,MOBILE,ONLINE,Nike,20,2,26,Vendor_26,1,796,79.6,716.4,486.3,USD,US,True,False
ORD-106118,LINE-106118,2024-03-23,2024-03-23 01:17:00,2024-03-23 01:17:00,RETURNED,WEB,ONLINE,Apple,10,1,20,Vendor_20,4,1720,172.0,1548.0,1003.17,EUR,EU,True,False
ORD-106119,LINE-106119,2024-01-30,2024-01-30 00:29:00,2024-01-30 00:52:00,COMPLETED,STORE,OFFLINE,Nike,20,1,34,Vendor_34,4,4364,436.4,3927.6,2413.07,USD,US,False,True
ORD-106120,LINE-106120,2024-05-07,2024-05-07 01:11:00,2024-05-07 02:01:00,COMPLETED,WEB,ONLINE,Samsung,11,2,31,Vendor_31,4,5416,541.6,4874.4,3625.54,EUR,EU,True,False
ORD-106121,LINE-106121,2024-01-01,2024-01-01 01:45:00,2024-01-01 01:48:00,RETURNED,MOBILE,ONLINE,Apple,10,1,36,Vendor_36,3,1008,50.4,957.6,756.78,USD,US,False,True
ORD-106122,LINE-106122,2024-03-24,2024-03-24 01:15:00,2024-03-24 01:29:00,RETURNED,STORE,OFFLINE,Nike,20,2,23,Vendor_23,1,349,17.45,331.55,220.68,EUR,EU,False,True
ORD-106123,LINE-106123,2024-05-02,2024-05-02 01:27:00,2024-05-02 02:16:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,1,19,Vendor_19,3,306,15.3,290.7,208.01,CAD,CA,True,False
ORD-106124,LINE-106124,2024-01-21,2024-01-21 00:32:00,2024-01-21 01:06:00,RETURNED,STORE,ONLINE,Nike,20,1,12,Vendor_12,4,5484,548.4,4935.6,3381.24,EUR,EU,False,False
ORD-106125,LINE-106125,2024-03-28,2024-03-28 01:47:00,2024-03-28 02:43:00,CANCELLED,MARKETPLACE,OFFLINE,Nike,20,2,29,Vendor_29,2,890,89.0,801.0,627.94,USD,US,False,False
ORD-106126,LINE-106126,2024-03-14,2024-03-14 00:11:00,2024-03-14 00:52:00,CANCELLED,STORE,ONLINE,Samsung,11,1,27,Vendor_27,3,2553,0.0,2553.0,1596.66,CAD,CA,False,True
ORD-106127,LINE-106127,2024-02-20,2024-02-20 01:19:00,2024-02-20 01:20:00,CANCELLED,WEB,OFFLINE,Adidas,21,1,44,Vendor_44,4,5308,265.4,5042.6,3474.2,USD,US,True,False
ORD-106128,LINE-106128,2024-02-16,2024-02-16 00:53:00,2024-02-16 01:29:00,CANCELLED,STORE,ONLINE,Samsung,11,1,1,Vendor_1,1,444,44.4,399.6,307.47,CAD,CA,True,False
ORD-106129,LINE-106129,2024-02-26,2024-02-26 00:44:00,2024-02-26 01:39:00,RETURNED,MOBILE,OFFLINE,Nike,20,2,37,Vendor_37,1,427,0.0,427.0,268.39,EUR,EU,True,False
ORD-106130,LINE-106130,2024-06-01,2024-06-01 01:06:00,2024-06-01 01:46:00,COMPLETED,STORE,OFFLINE,Apple,10,2,15,Vendor_15,2,428,0.0,428.0,338.3,EUR,EU,True,False
ORD-106131,LINE-106131,2024-06-04,2024-06-04 01:38:00,2024-06-04 01:53:00,CANCELLED,MARKETPLACE,ONLINE,Samsung,11,1,41,Vendor_41,4,3112,311.2,2800.8,2238.83,EUR,EU,False,False
ORD-106132,LINE-106132,2024-05-07,2024-05-07 01:14:00,2024-05-07 01:36:00,COMPLETED,MARKETPLACE,OFFLINE,Samsung,11,2,45,Vendor_45,4,4276,0.0,4276.0,3376.67,USD,US,False,False
ORD-106133,LINE-106133,2024-04-27,2024-04-27 00:26:00,2024-04-27 00:30:00,CANCELLED,STORE,ONLINE,Apple,10,1,4,Vendor_4,1,1354,67.7,1286.3,909.53,CAD,CA,True,False
